task_id,path,W,H,Wb,Hb,rotated,area,bucket_area,overhead,fill_deficit,Wb4,Hb4,bucket_area4,overhead4,Wb8,Hb8,bucket_area8,overhead8
ad7e01d0,dataset/raw-data/ARC-ALL/data/training/ad7e01d0.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400
ae3edfdc,dataset/raw-data/ARC-ALL/data/training/ae3edfdc.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
ae4f1146,dataset/raw-data/ARC-ALL/data/training/ae4f1146.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
ae58858e,dataset/raw-data/ARC-ALL/data/training/ae58858e.json,12,10,12,10,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333
aedd82e4,dataset/raw-data/ARC-ALL/data/training/aedd82e4.json,4,5,4,6,0,20,24,1.200000,0.977778,4,8,32,1.600000,8,8,64,3.200000
aee291af,dataset/raw-data/ARC-ALL/data/training/aee291af.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778
af24b4cc,dataset/raw-data/ARC-ALL/data/training/af24b4cc.json,10,9,10,10,0,90,100,1.111111,0.900000,12,12,144,1.600000,16,16,256,2.844444
af726779,dataset/raw-data/ARC-ALL/data/training/af726779.json,24,21,24,24,0,504,576,1.142857,0.440000,24,24,576,1.142857,24,24,576,1.142857
af902bf9,dataset/raw-data/ARC-ALL/data/training/af902bf9.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
afe3afe9,dataset/raw-data/ARC-ALL/data/training/afe3afe9.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
b0722778,dataset/raw-data/ARC-ALL/data/training/b0722778.json,9,11,10,12,0,99,120,1.212121,0.890000,12,12,144,1.454545,16,16,256,2.585859
b0c4d837,dataset/raw-data/ARC-ALL/data/training/b0c4d837.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
b0f4d537,dataset/raw-data/ARC-ALL/data/training/b0f4d537.json,15,12,15,12,0,180,180,1.000000,0.800000,16,12,192,1.066667,16,16,256,1.422222
b15fca0b,dataset/raw-data/ARC-ALL/data/training/b15fca0b.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
b190f7f5,dataset/raw-data/ARC-ALL/data/training/b190f7f5.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
b1948b0a,dataset/raw-data/ARC-ALL/data/training/b1948b0a.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778
b1986d4b,dataset/raw-data/ARC-ALL/data/training/b1986d4b.json,30,28,30,30,0,840,900,1.071429,0.066667,32,28,896,1.066667,32,32,1024,1.219048
b1fc8b8e,dataset/raw-data/ARC-ALL/data/training/b1fc8b8e.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778
b20f7c8b,dataset/raw-data/ARC-ALL/data/training/b20f7c8b.json,22,18,24,20,0,396,480,1.212121,0.560000,24,20,480,1.212121,24,24,576,1.454545
b230c067,dataset/raw-data/ARC-ALL/data/training/b230c067.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
b25e450b,dataset/raw-data/ARC-ALL/data/training/b25e450b.json,14,18,15,20,0,252,300,1.190476,0.720000,16,20,320,1.269841,24,24,576,2.285714
b27ca6d3,dataset/raw-data/ARC-ALL/data/training/b27ca6d3.json,18,17,20,20,0,306,400,1.307190,0.660000,20,20,400,1.307190,24,24,576,1.882353
b2862040,dataset/raw-data/ARC-ALL/data/training/b2862040.json,15,16,15,20,0,240,300,1.250000,0.733333,16,16,256,1.066667,16,16,256,1.066667
b2bc3ffd,dataset/raw-data/ARC-ALL/data/training/b2bc3ffd.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000
b457fec5,dataset/raw-data/ARC-ALL/data/training/b457fec5.json,23,27,24,30,0,621,720,1.159420,0.310000,24,28,672,1.082126,32,32,1024,1.648953
b4a43f3b,dataset/raw-data/ARC-ALL/data/training/b4a43f3b.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778
b527c5c6,dataset/raw-data/ARC-ALL/data/training/b527c5c6.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000
b548a754,dataset/raw-data/ARC-ALL/data/training/b548a754.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793
b5bb5719,dataset/raw-data/ARC-ALL/data/training/b5bb5719.json,12,6,12,6,0,72,72,1.000000,0.920000,12,8,96,1.333333,16,16,256,3.555556
b60334d2,dataset/raw-data/ARC-ALL/data/training/b60334d2.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
b6afb2da,dataset/raw-data/ARC-ALL/data/training/b6afb2da.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
b71a7747,dataset/raw-data/ARC-ALL/data/training/b71a7747.json,28,28,30,30,0,784,900,1.147959,0.128889,28,28,784,1.000000,32,32,1024,1.306122
b7249182,dataset/raw-data/ARC-ALL/data/training/b7249182.json,18,19,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211
b7256dcd,dataset/raw-data/ARC-ALL/data/training/b7256dcd.json,7,7,8,8,0,49,64,1.306122,0.945556,8,8,64,1.306122,8,8,64,1.306122
b745798f,dataset/raw-data/ARC-ALL/data/training/b745798f.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
b74ca5d1,dataset/raw-data/ARC-ALL/data/training/b74ca5d1.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
b775ac94,dataset/raw-data/ARC-ALL/data/training/b775ac94.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
b782dc8a,dataset/raw-data/ARC-ALL/data/training/b782dc8a.json,24,15,24,15,0,360,360,1.000000,0.600000,24,16,384,1.066667,24,24,576,1.600000
b7955b3c,dataset/raw-data/ARC-ALL/data/training/b7955b3c.json,22,26,24,30,0,572,720,1.258741,0.364444,24,28,672,1.174825,32,32,1024,1.790210
b7999b51,dataset/raw-data/ARC-ALL/data/training/b7999b51.json,18,19,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211
b7cb93ac,dataset/raw-data/ARC-ALL/data/training/b7cb93ac.json,13,10,15,10,0,130,150,1.153846,0.855556,16,12,192,1.476923,16,16,256,1.969231
b7f8a4d8,dataset/raw-data/ARC-ALL/data/training/b7f8a4d8.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
b7fb29bc,dataset/raw-data/ARC-ALL/data/training/b7fb29bc.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
b8825c91,dataset/raw-data/ARC-ALL/data/training/b8825c91.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
b8cdaf2b,dataset/raw-data/ARC-ALL/data/training/b8cdaf2b.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
b91ae062,dataset/raw-data/ARC-ALL/data/training/b91ae062.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778
b942fd60,dataset/raw-data/ARC-ALL/data/training/b942fd60.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778
b94a9452,dataset/raw-data/ARC-ALL/data/training/b94a9452.json,13,14,15,15,0,182,225,1.236264,0.797778,16,16,256,1.406593,16,16,256,1.406593
b9630600,dataset/raw-data/ARC-ALL/data/training/b9630600.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
b9b7f026,dataset/raw-data/ARC-ALL/data/training/b9b7f026.json,17,16,20,20,0,272,400,1.470588,0.697778,20,16,320,1.176471,24,24,576,2.117647
ba1aa698,dataset/raw-data/ARC-ALL/data/training/ba1aa698.json,25,16,30,20,0,400,600,1.500000,0.555556,28,16,448,1.120000,32,32,1024,2.560000
ba26e723,dataset/raw-data/ARC-ALL/data/training/ba26e723.json,17,3,20,4,0,51,80,1.568627,0.943333,20,4,80,1.568627,24,24,576,11.294118
ba97ae07,dataset/raw-data/ARC-ALL/data/training/ba97ae07.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793
ba9d41b8,dataset/raw-data/ARC-ALL/data/training/ba9d41b8.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568
bae5c565,dataset/raw-data/ARC-ALL/data/training/bae5c565.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793
baf41dbf,dataset/raw-data/ARC-ALL/data/training/baf41dbf.json,17,16,20,20,0,272,400,1.470588,0.697778,20,16,320,1.176471,24,24,576,2.117647
bb43febb,dataset/raw-data/ARC-ALL/data/training/bb43febb.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
bb52a14b,dataset/raw-data/ARC-ALL/data/training/bb52a14b.json,22,22,24,24,0,484,576,1.190083,0.462222,24,24,576,1.190083,24,24,576,1.190083
bbb1b8b6,dataset/raw-data/ARC-ALL/data/training/bbb1b8b6.json,9,4,10,4,0,36,40,1.111111,0.960000,12,4,48,1.333333,16,16,256,7.111111
bbc9ae5d,dataset/raw-data/ARC-ALL/data/training/bbc9ae5d.json,12,6,12,6,0,72,72,1.000000,0.920000,12,8,96,1.333333,16,16,256,3.555556
bc1d5164,dataset/raw-data/ARC-ALL/data/training/bc1d5164.json,7,5,8,6,0,35,48,1.371429,0.961111,8,8,64,1.828571,8,8,64,1.828571
bc4146bd,dataset/raw-data/ARC-ALL/data/training/bc4146bd.json,20,4,20,4,0,80,80,1.000000,0.911111,20,4,80,1.000000,24,24,576,7.200000
bc93ec48,dataset/raw-data/ARC-ALL/data/training/bc93ec48.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
bcb3040b,dataset/raw-data/ARC-ALL/data/training/bcb3040b.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778
bd14c3bf,dataset/raw-data/ARC-ALL/data/training/bd14c3bf.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568
bd283c4a,dataset/raw-data/ARC-ALL/data/training/bd283c4a.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
bd4472b8,dataset/raw-data/ARC-ALL/data/training/bd4472b8.json,5,12,6,12,0,60,72,1.200000,0.933333,8,12,96,1.600000,16,16,256,4.266667
bd5af378,dataset/raw-data/ARC-ALL/data/training/bd5af378.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
bda2d7a6,dataset/raw-data/ARC-ALL/data/training/bda2d7a6.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000
bdad9b1f,dataset/raw-data/ARC-ALL/data/training/bdad9b1f.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778
be03b35f,dataset/raw-data/ARC-ALL/data/training/be03b35f.json,5,5,6,6,0,25,36,1.440000,0.972222,8,8,64,2.560000,8,8,64,2.560000
be94b721,dataset/raw-data/ARC-ALL/data/training/be94b721.json,13,9,15,10,0,117,150,1.282051,0.870000,16,12,192,1.641026,16,16,256,2.188034
beb8660c,dataset/raw-data/ARC-ALL/data/training/beb8660c.json,8,11,8,12,0,88,96,1.090909,0.902222,8,12,96,1.090909,16,16,256,2.909091
bf32578f,dataset/raw-data/ARC-ALL/data/training/bf32578f.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
bf699163,dataset/raw-data/ARC-ALL/data/training/bf699163.json,18,17,20,20,0,306,400,1.307190,0.660000,20,20,400,1.307190,24,24,576,1.882353
bf89d739,dataset/raw-data/ARC-ALL/data/training/bf89d739.json,17,19,20,20,0,323,400,1.238390,0.641111,20,20,400,1.238390,24,24,576,1.783282
c074846d,dataset/raw-data/ARC-ALL/data/training/c074846d.json,11,9,12,10,0,99,120,1.212121,0.890000,12,12,144,1.454545,16,16,256,2.585859
c0f76784,dataset/raw-data/ARC-ALL/data/training/c0f76784.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778
c1990cce,dataset/raw-data/ARC-ALL/data/training/c1990cce.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080
c1d99e64,dataset/raw-data/ARC-ALL/data/training/c1d99e64.json,25,27,30,30,0,675,900,1.333333,0.250000,28,28,784,1.161481,32,32,1024,1.517037
c3202e5a,dataset/raw-data/ARC-ALL/data/training/c3202e5a.json,29,29,30,30,0,841,900,1.070155,0.065556,32,32,1024,1.217598,32,32,1024,1.217598
c35c1b4c,dataset/raw-data/ARC-ALL/data/training/c35c1b4c.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
c3e719e8,dataset/raw-data/ARC-ALL/data/training/c3e719e8.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
c3f564a4,dataset/raw-data/ARC-ALL/data/training/c3f564a4.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
c3fa4749,dataset/raw-data/ARC-ALL/data/training/c3fa4749.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778
c444b776,dataset/raw-data/ARC-ALL/data/training/c444b776.json,29,19,30,20,0,551,600,1.088929,0.387778,32,20,640,1.161525,32,32,1024,1.858439
c48954c1,dataset/raw-data/ARC-ALL/data/training/c48954c1.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
c4d1a9ae,dataset/raw-data/ARC-ALL/data/training/c4d1a9ae.json,8,10,8,10,0,80,80,1.000000,0.911111,8,12,96,1.200000,16,16,256,3.200000
c59eb873,dataset/raw-data/ARC-ALL/data/training/c59eb873.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
c6141b15,dataset/raw-data/ARC-ALL/data/training/c6141b15.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
c61be7dc,dataset/raw-data/ARC-ALL/data/training/c61be7dc.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568
c62e2108,dataset/raw-data/ARC-ALL/data/training/c62e2108.json,24,24,24,24,0,576,576,1.000000,0.360000,24,24,576,1.000000,24,24,576,1.000000
c64f1187,dataset/raw-data/ARC-ALL/data/training/c64f1187.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000
c658a4bd,dataset/raw-data/ARC-ALL/data/training/c658a4bd.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568
c6e1b8da,dataset/raw-data/ARC-ALL/data/training/c6e1b8da.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000
c7d4e6ad,dataset/raw-data/ARC-ALL/data/training/c7d4e6ad.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
c803e39c,dataset/raw-data/ARC-ALL/data/training/c803e39c.json,30,25,30,30,0,750,900,1.200000,0.166667,32,28,896,1.194667,32,32,1024,1.365333
c87289bb,dataset/raw-data/ARC-ALL/data/training/c87289bb.json,15,10,15,10,0,150,150,1.000000,0.833333,16,12,192,1.280000,16,16,256,1.706667
c8b7cc0f,dataset/raw-data/ARC-ALL/data/training/c8b7cc0f.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
c8cbb738,dataset/raw-data/ARC-ALL/data/training/c8cbb738.json,19,18,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211
c8f0f002,dataset/raw-data/ARC-ALL/data/training/c8f0f002.json,6,3,6,4,0,18,24,1.333333,0.980000,8,4,32,1.777778,8,8,64,3.555556
c909285e,dataset/raw-data/ARC-ALL/data/training/c909285e.json,28,28,30,30,0,784,900,1.147959,0.128889,28,28,784,1.000000,32,32,1024,1.306122
c920a713,dataset/raw-data/ARC-ALL/data/training/c920a713.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400
c92b942c,dataset/raw-data/ARC-ALL/data/training/c92b942c.json,18,15,20,15,0,270,300,1.111111,0.700000,20,16,320,1.185185,24,24,576,2.133333
c9680e90,dataset/raw-data/ARC-ALL/data/training/c9680e90.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702
c97c0139,dataset/raw-data/ARC-ALL/data/training/c97c0139.json,22,21,24,24,0,462,576,1.246753,0.486667,24,24,576,1.246753,24,24,576,1.246753
c9e6f938,dataset/raw-data/ARC-ALL/data/training/c9e6f938.json,6,3,6,4,0,18,24,1.333333,0.980000,8,4,32,1.777778,8,8,64,3.555556
c9f8e694,dataset/raw-data/ARC-ALL/data/training/c9f8e694.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778
ca8de6ea,dataset/raw-data/ARC-ALL/data/training/ca8de6ea.json,5,5,6,6,0,25,36,1.440000,0.972222,8,8,64,2.560000,8,8,64,2.560000
caa06a1f,dataset/raw-data/ARC-ALL/data/training/caa06a1f.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778
cad67732,dataset/raw-data/ARC-ALL/data/training/cad67732.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000
cb227835,dataset/raw-data/ARC-ALL/data/training/cb227835.json,14,13,15,15,0,182,225,1.236264,0.797778,16,16,256,1.406593,16,16,256,1.406593
cbded52d,dataset/raw-data/ARC-ALL/data/training/cbded52d.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000
cc9053aa,dataset/raw-data/ARC-ALL/data/training/cc9053aa.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
ccd554ac,dataset/raw-data/ARC-ALL/data/training/ccd554ac.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400
cce03e0d,dataset/raw-data/ARC-ALL/data/training/cce03e0d.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
cd3c21df,dataset/raw-data/ARC-ALL/data/training/cd3c21df.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793
cdecee7f,dataset/raw-data/ARC-ALL/data/training/cdecee7f.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
ce039d91,dataset/raw-data/ARC-ALL/data/training/ce039d91.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
ce22a75a,dataset/raw-data/ARC-ALL/data/training/ce22a75a.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494
ce4f8723,dataset/raw-data/ARC-ALL/data/training/ce4f8723.json,4,9,4,10,0,36,40,1.111111,0.960000,4,12,48,1.333333,16,16,256,7.111111
ce602527,dataset/raw-data/ARC-ALL/data/training/ce602527.json,18,19,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211
ce8d95cc,dataset/raw-data/ARC-ALL/data/training/ce8d95cc.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026
ce9e57f2,dataset/raw-data/ARC-ALL/data/training/ce9e57f2.json,9,11,10,12,0,99,120,1.212121,0.890000,12,12,144,1.454545,16,16,256,2.585859
cf133acc,dataset/raw-data/ARC-ALL/data/training/cf133acc.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
cf5fd0ad,dataset/raw-data/ARC-ALL/data/training/cf5fd0ad.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778
cf98881b,dataset/raw-data/ARC-ALL/data/training/cf98881b.json,14,4,15,4,0,56,60,1.071429,0.937778,16,4,64,1.142857,16,16,256,4.571429
cfb2ce5a,dataset/raw-data/ARC-ALL/data/training/cfb2ce5a.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d017b73f,dataset/raw-data/ARC-ALL/data/training/d017b73f.json,11,3,12,4,0,33,48,1.454545,0.963333,12,4,48,1.454545,16,16,256,7.757576
d037b0a7,dataset/raw-data/ARC-ALL/data/training/d037b0a7.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111
d06dbe63,dataset/raw-data/ARC-ALL/data/training/d06dbe63.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793
d07ae81c,dataset/raw-data/ARC-ALL/data/training/d07ae81c.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568
d0f5fe59,dataset/raw-data/ARC-ALL/data/training/d0f5fe59.json,12,16,12,20,0,192,240,1.250000,0.786667,12,16,192,1.000000,16,16,256,1.333333
d10ecb37,dataset/raw-data/ARC-ALL/data/training/d10ecb37.json,8,12,8,12,0,96,96,1.000000,0.893333,8,12,96,1.000000,16,16,256,2.666667
d13f3404,dataset/raw-data/ARC-ALL/data/training/d13f3404.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778
d19f7514,dataset/raw-data/ARC-ALL/data/training/d19f7514.json,4,12,4,12,0,48,48,1.000000,0.946667,4,12,48,1.000000,16,16,256,5.333333
d22278a0,dataset/raw-data/ARC-ALL/data/training/d22278a0.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080
d23f8c26,dataset/raw-data/ARC-ALL/data/training/d23f8c26.json,7,7,8,8,0,49,64,1.306122,0.945556,8,8,64,1.306122,8,8,64,1.306122
d255d7a7,dataset/raw-data/ARC-ALL/data/training/d255d7a7.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000
d282b262,dataset/raw-data/ARC-ALL/data/training/d282b262.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
d2abd087,dataset/raw-data/ARC-ALL/data/training/d2abd087.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d2acf2cb,dataset/raw-data/ARC-ALL/data/training/d2acf2cb.json,9,10,10,10,0,90,100,1.111111,0.900000,12,12,144,1.600000,16,16,256,2.844444
d304284e,dataset/raw-data/ARC-ALL/data/training/d304284e.json,28,23,30,24,0,644,720,1.118012,0.284444,28,24,672,1.043478,32,32,1024,1.590062
d364b489,dataset/raw-data/ARC-ALL/data/training/d364b489.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d37a1ef5,dataset/raw-data/ARC-ALL/data/training/d37a1ef5.json,12,13,12,15,0,156,180,1.153846,0.826667,12,16,192,1.230769,16,16,256,1.641026
d406998b,dataset/raw-data/ARC-ALL/data/training/d406998b.json,17,3,20,4,0,51,80,1.568627,0.943333,20,4,80,1.568627,24,24,576,11.294118
d43fd935,dataset/raw-data/ARC-ALL/data/training/d43fd935.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d4469b4b,dataset/raw-data/ARC-ALL/data/training/d4469b4b.json,5,5,6,6,0,25,36,1.440000,0.972222,8,8,64,2.560000,8,8,64,2.560000
d47aa2ff,dataset/raw-data/ARC-ALL/data/training/d47aa2ff.json,21,10,24,10,0,210,240,1.142857,0.766667,24,12,288,1.371429,24,24,576,2.742857
d492a647,dataset/raw-data/ARC-ALL/data/training/d492a647.json,17,15,20,15,0,255,300,1.176471,0.716667,20,16,320,1.254902,24,24,576,2.258824
d4a91cb9,dataset/raw-data/ARC-ALL/data/training/d4a91cb9.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026
d4b1c2b1,dataset/raw-data/ARC-ALL/data/training/d4b1c2b1.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
d4c90558,dataset/raw-data/ARC-ALL/data/training/d4c90558.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400
d4f3cd78,dataset/raw-data/ARC-ALL/data/training/d4f3cd78.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d511f180,dataset/raw-data/ARC-ALL/data/training/d511f180.json,5,5,6,6,0,25,36,1.440000,0.972222,8,8,64,2.560000,8,8,64,2.560000
d56f2372,dataset/raw-data/ARC-ALL/data/training/d56f2372.json,20,22,20,24,0,440,480,1.090909,0.511111,20,24,480,1.090909,24,24,576,1.309091
d5c634a2,dataset/raw-data/ARC-ALL/data/training/d5c634a2.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778
d5d6de2d,dataset/raw-data/ARC-ALL/data/training/d5d6de2d.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400
d631b094,dataset/raw-data/ARC-ALL/data/training/d631b094.json,5,3,6,4,0,15,24,1.600000,0.983333,8,4,32,2.133333,8,8,64,4.266667
d6542281,dataset/raw-data/ARC-ALL/data/training/d6542281.json,24,24,24,24,0,576,576,1.000000,0.360000,24,24,576,1.000000,24,24,576,1.000000
d687bc17,dataset/raw-data/ARC-ALL/data/training/d687bc17.json,17,14,20,15,0,238,300,1.260504,0.735556,20,16,320,1.344538,24,24,576,2.420168
d6ad076f,dataset/raw-data/ARC-ALL/data/training/d6ad076f.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d6e50e54,dataset/raw-data/ARC-ALL/data/training/d6e50e54.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
d749d46f,dataset/raw-data/ARC-ALL/data/training/d749d46f.json,25,10,30,10,0,250,300,1.200000,0.722222,28,12,336,1.344000,32,32,1024,4.096000
d753a70b,dataset/raw-data/ARC-ALL/data/training/d753a70b.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000
d89b689b,dataset/raw-data/ARC-ALL/data/training/d89b689b.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000
d8c310e9,dataset/raw-data/ARC-ALL/data/training/d8c310e9.json,15,5,15,6,0,75,90,1.200000,0.916667,16,8,128,1.706667,16,16,256,3.413333
d90796e8,dataset/raw-data/ARC-ALL/data/training/d90796e8.json,9,7,10,8,0,63,80,1.269841,0.930000,12,8,96,1.523810,16,16,256,4.063492
